source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,seq_batch,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMO BON HCMR-1 Wa 230626 0.22um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,1,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_121
EMO BON HCMR-1 Wa 230626 0.22um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,2,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_122
EMO BON HCMR-1 Wa 230626 0.22um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,3,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_123
EMO BON HCMR-1 Wa 230626 0.22um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,4,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_124
EMO BON HCMR-1 Wa 230626 3um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,1,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_125
EMO BON HCMR-1 Wa 2306263um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,2,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_126
EMO BON HCMR-1 Wa 230626 3um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,3,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_127
EMO BON HCMR-1 Wa 230626 3um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,4,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_128
EMO BON HCMR-1 Wa 230626 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,blank_1,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_129
EMO BON HCMR-1 Wa 230626 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,blank_2,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_130
EMO BON HCMR-1 Wa 230626 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,blank_1,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_131
EMO BON HCMR-1 Wa 230626 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-06-26 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-26 00:00:00,HCMR-1_Wa_230626,Vaso Terzoglou,NA,no_tide,,1,blank_2,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-06-26 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_132
EMO BON HCMR-1 Wa 230906 0.22um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,1,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_133
EMO BON HCMR-1 Wa 230906 0.22um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,2,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_134
EMO BON HCMR-1 Wa 230906 0.22um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,3,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_135
EMO BON HCMR-1 Wa 230906 0.22um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,4,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_136
EMO BON HCMR-1 Wa 230906 3um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,1,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_137
EMO BON HCMR-1 Wa 2309063um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,2,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,N,2023-09-12 00:00:00,2023-09-18 00:00:00,-70,,,,,,,EMOBON_HCMR-1_Wa_138
EMO BON HCMR-1 Wa 230906 3um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,3,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_139
EMO BON HCMR-1 Wa 230906 3um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,4,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_140
EMO BON HCMR-1 Wa 230906 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,blank_1,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_141
EMO BON HCMR-1 Wa 230906 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,blank_2,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_142
EMO BON HCMR-1 Wa 230906 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,blank_1,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_143
EMO BON HCMR-1 Wa 230906 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-09-06 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-09-06 00:00:00,HCMR-1_Wa_230906,Apostolos Kristallas,NA,no_tide,,1,blank_2,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-09-06 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_144
EMO BON HCMR-1 Wa 231020 0.22um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_230906,Vaso Terzoglou,NA,no_tide,,1,1,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,to ship,,,,,,,,,EMOBON_HCMR-1_Wa_145
EMO BON HCMR-1 Wa 231020 0.22um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,2,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,to ship,,,,,,,,,EMOBON_HCMR-1_Wa_146
EMO BON HCMR-1 Wa 231020 0.22um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,3,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_147
EMO BON HCMR-1 Wa 231020 0.22um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,4,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_148
EMO BON HCMR-1 Wa 231020 3um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,1,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,to ship,,,,,,,,,EMOBON_HCMR-1_Wa_149
EMO BON HCMR-1 Wa 2310203um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,2,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,to ship,,,,,,,,,EMOBON_HCMR-1_Wa_150
EMO BON HCMR-1 Wa 231020 3um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,3,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_151
EMO BON HCMR-1 Wa 231020 3um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,4,30,2.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_152
EMO BON HCMR-1 Wa 231020 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,blank_1,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_153
EMO BON HCMR-1 Wa 231020 3um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 3-200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,blank_2,30,3.5,3-200,3,200,N,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_154
EMO BON HCMR-1 Wa 231020 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,blank_1,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_155
EMO BON HCMR-1 Wa 231020 0.22um_Blank,EMOBON metagenome water sample from station HCMR-1 collected on 2023-10-20 size fraction 0.2-3um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-10-20 00:00:00,HCMR-1_Wa_231020,Vaso Terzoglou,NA,no_tide,,1,blank_2,30,3.5,0.2-3,0.2,3,N,Jerrycan,WaSOP 1,NA,2023-10-20 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_156
EMO BON HCMR-1 Wa 231221 0.22um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-12-21 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-12-21 00:00:00,HCMR-1_Wa_231221,Apostolos Kristallas,NA,no_tide,,1,1,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-12-21 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,to ship,,,,,,,,,EMOBON_HCMR-1_Wa_157
EMO BON HCMR-1 Wa 231221 0.22um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-12-21 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-12-21 00:00:00,HCMR-1_Wa_231221,Apostolos Kristallas,NA,no_tide,,1,2,30,1.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-12-21 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,to ship,,,,,,,,,EMOBON_HCMR-1_Wa_158
EMO BON HCMR-1 Wa 231221 0.22um_3,EMOBON metagenome water sample from station HCMR-1 collected on 2023-12-21 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-12-21 00:00:00,HCMR-1_Wa_231221,Apostolos Kristallas,NA,no_tide,,1,3,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-12-21 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_159
EMO BON HCMR-1 Wa 231221 0.22um_4,EMOBON metagenome water sample from station HCMR-1 collected on 2023-12-21 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-12-21 00:00:00,HCMR-1_Wa_231221,Apostolos Kristallas,NA,no_tide,,1,4,30,2.5,0.2-3,0.2,3,Y,Jerrycan,WaSOP 1,NA,2023-12-21 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_HCMR-1_Wa_160
EMO BON HCMR-1 Wa 231221 3um_1,EMOBON metagenome water sample from station HCMR-1 collected on 2023-12-21 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-12-21 00:00:00,HCMR-1_Wa_231221,Apostolos Kristallas,NA,no_tide,,1,1,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-12-21 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,to ship,,,,,,,,,EMOBON_HCMR-1_Wa_161
EMO BON HCMR-1 Wa 2312213um_2,EMOBON metagenome water sample from station HCMR-1 collected on 2023-12-21 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-12-21 00:00:00,HCMR-1_Wa_231221,Apostolos Kristallas,NA,no_tide,,1,2,30,1.5,3-200,3,200,Y,Jerrycan,WaSOP 1,NA,2023-12-21 00:00:00,"Basement, New chest freezer -80C, Left side, Carton box",-80,Melanthia Stavroulaki,0000-0003-4392-7159,NA,NA,Y,to ship,,,,,,,,,EMOBON_HCMR-1_Wa_162
